Var1,Var2,Var3,Var4,Var5
rov trace:,NaN,NaN,NaN,NaN
,-0.069,-0.112,-0.066,-0.041
,-0.07,-0.112,-0.066,-0.042
,-0.072,-0.112,-0.067,-0.042
,-0.073,-0.112,-0.067,-0.043
,-0.074,-0.112,-0.068,-0.043
,-0.076,-0.113,-0.069,-0.044
,-0.077,-0.113,-0.07,-0.045
,-0.078,-0.113,-0.071,-0.045
,-0.079,-0.113,-0.072,-0.046
,-0.08,-0.112,-0.072,-0.047
,-0.08,-0.112,-0.073,-0.047
,-0.081,-0.112,-0.074,-0.048
,-0.081,-0.112,-0.075,-0.048
,-0.081,-0.111,-0.076,-0.049
,-0.08,-0.111,-0.076,-0.049
,-0.08,-0.11,-0.077,-0.049
,-0.079,-0.11,-0.077,-0.049
,-0.078,-0.109,-0.077,-0.049
,-0.077,-0.109,-0.077,-0.049
,-0.076,-0.108,-0.076,-0.049
,-0.074,-0.108,-0.076,-0.049
,-0.072,-0.107,-0.075,-0.048
,-0.071,-0.107,-0.074,-0.048
,-0.069,-0.107,-0.073,-0.047
,-0.067,-0.106,-0.072,-0.046
,-0.065,-0.106,-0.07,-0.045
,-0.063,-0.106,-0.069,-0.044
,-0.062,-0.105,-0.067,-0.043
,-0.06,-0.105,-0.065,-0.042
,-0.059,-0.105,-0.064,-0.041
,-0.057,-0.105,-0.062,-0.04
,-0.056,-0.105,-0.06,-0.039
,-0.055,-0.105,-0.059,-0.038
,-0.054,-0.106,-0.057,-0.037
,-0.053,-0.106,-0.055,-0.036
,-0.053,-0.106,-0.054,-0.035
,-0.052,-0.106,-0.052,-0.034
,-0.052,-0.107,-0.051,-0.033
,-0.052,-0.107,-0.049,-0.032
,-0.053,-0.107,-0.048,-0.032
,-0.053,-0.108,-0.047,-0.031
,-0.054,-0.108,-0.046,-0.031
,-0.054,-0.108,-0.045,-0.03
,-0.055,-0.108,-0.044,-0.03
,-0.056,-0.108,-0.043,-0.03
,-0.057,-0.108,-0.043,-0.03
,-0.058,-0.108,-0.042,-0.03
,-0.059,-0.108,-0.041,-0.031
,-0.06,-0.107,-0.041,-0.031
,-0.061,-0.107,-0.041,-0.031
,-0.062,-0.106,-0.04,-0.032
,-0.063,-0.106,-0.04,-0.032
,-0.063,-0.105,-0.04,-0.033
,-0.064,-0.104,-0.04,-0.034
,-0.065,-0.103,-0.04,-0.035
,-0.065,-0.103,-0.04,-0.035
,-0.065,-0.102,-0.04,-0.036
,-0.065,-0.101,-0.04,-0.037
,-0.065,-0.1,-0.04,-0.038
,-0.065,-0.099,-0.04,-0.038
,-0.065,-0.098,-0.04,-0.039
,-0.064,-0.097,-0.04,-0.04
,-0.064,-0.096,-0.041,-0.04
,-0.063,-0.095,-0.041,-0.041
,-0.062,-0.095,-0.041,-0.041
,-0.061,-0.094,-0.041,-0.042
,-0.06,-0.094,-0.041,-0.042
,-0.059,-0.093,-0.041,-0.042
,-0.058,-0.093,-0.041,-0.043
,-0.056,-0.093,-0.041,-0.043
,-0.055,-0.093,-0.041,-0.043
,-0.054,-0.093,-0.041,-0.043
,-0.053,-0.093,-0.04,-0.042
,-0.052,-0.093,-0.04,-0.042
,-0.051,-0.093,-0.039,-0.042
,-0.05,-0.093,-0.039,-0.042
,-0.049,-0.094,-0.038,-0.042
,-0.048,-0.094,-0.037,-0.041
,-0.047,-0.094,-0.036,-0.041
,-0.046,-0.095,-0.035,-0.041
,-0.046,-0.095,-0.034,-0.04
,-0.045,-0.096,-0.033,-0.04
,-0.045,-0.096,-0.032,-0.04
,-0.044,-0.096,-0.031,-0.04
,-0.044,-0.096,-0.03,-0.04
,-0.044,-0.097,-0.029,-0.04
,-0.044,-0.097,-0.028,-0.04
,-0.043,-0.097,-0.027,-0.04
,-0.043,-0.097,-0.026,-0.04
,-0.043,-0.096,-0.025,-0.04
,-0.043,-0.096,-0.024,-0.041
,-0.043,-0.096,-0.023,-0.041
,-0.042,-0.095,-0.022,-0.041
,-0.042,-0.095,-0.021,-0.041
,-0.042,-0.094,-0.02,-0.042
,-0.041,-0.094,-0.019,-0.042
,-0.041,-0.093,-0.019,-0.042
,-0.04,-0.092,-0.018,-0.042
,-0.04,-0.091,-0.018,-0.042
,-0.039,-0.09,-0.017,-0.042
,-0.038,-0.089,-0.017,-0.042
,-0.037,-0.088,-0.016,-0.042
,-0.037,-0.087,-0.016,-0.042
,-0.036,-0.086,-0.016,-0.042
,-0.035,-0.085,-0.016,-0.041
,-0.034,-0.085,-0.015,-0.041
,-0.034,-0.084,-0.015,-0.04
,-0.033,-0.083,-0.015,-0.039
,-0.032,-0.082,-0.015,-0.039
,-0.032,-0.081,-0.015,-0.038
,-0.031,-0.081,-0.015,-0.037
,-0.031,-0.08,-0.014,-0.036
,-0.031,-0.08,-0.014,-0.036
,-0.031,-0.08,-0.014,-0.035
,-0.031,-0.079,-0.014,-0.034
,-0.031,-0.079,-0.014,-0.034
,-0.031,-0.079,-0.014,-0.033
,-0.031,-0.079,-0.013,-0.033
,-0.032,-0.079,-0.013,-0.033
,-0.032,-0.079,-0.013,-0.032
,-0.033,-0.079,-0.012,-0.032
,-0.033,-0.079,-0.012,-0.033
,-0.034,-0.079,-0.012,-0.033
,-0.034,-0.079,-0.011,-0.033
,-0.035,-0.079,-0.011,-0.034
,-0.035,-0.079,-0.01,-0.034
,-0.036,-0.079,-0.01,-0.035
,-0.036,-0.079,-0.009,-0.036
,-0.036,-0.079,-0.009,-0.037
,-0.036,-0.079,-0.008,-0.038
,-0.037,-0.078,-0.007,-0.039
,-0.037,-0.078,-0.007,-0.04
,-0.036,-0.077,-0.006,-0.041
,-0.036,-0.076,-0.005,-0.042
,-0.036,-0.075,-0.004,-0.043
,-0.036,-0.075,-0.004,-0.044
,-0.035,-0.074,-0.003,-0.045
,-0.035,-0.073,-0.002,-0.046
,-0.034,-0.072,-0.001,-0.047
,-0.034,-0.07,0,-0.047
,-0.033,-0.069,0,-0.048
,-0.032,-0.068,0.001,-0.048
,-0.032,-0.067,0.002,-0.049
,-0.031,-0.066,0.003,-0.049
,-0.031,-0.066,0.003,-0.049
,-0.03,-0.065,0.004,-0.048
,-0.029,-0.064,0.005,-0.048
,-0.029,-0.064,0.005,-0.048
,-0.029,-0.063,0.006,-0.047
,-0.028,-0.063,0.006,-0.047
,-0.028,-0.063,0.007,-0.046
,-0.028,-0.063,0.007,-0.046
,-0.028,-0.063,0.008,-0.045
,-0.028,-0.063,0.008,-0.044
,-0.028,-0.063,0.008,-0.044
,-0.028,-0.063,0.009,-0.043
,-0.028,-0.064,0.009,-0.042
,-0.028,-0.064,0.009,-0.042
,-0.028,-0.065,0.009,-0.041
,-0.029,-0.066,0.01,-0.041
,-0.029,-0.066,0.01,-0.04
,-0.029,-0.067,0.01,-0.04
,-0.029,-0.068,0.011,-0.04
,-0.03,-0.068,0.011,-0.039
,-0.03,-0.069,0.012,-0.039
,-0.03,-0.069,0.012,-0.039
,-0.03,-0.07,0.013,-0.039
,-0.031,-0.07,0.014,-0.039
,-0.031,-0.071,0.015,-0.04
,-0.031,-0.071,0.015,-0.04
,-0.03,-0.071,0.016,-0.04
,-0.03,-0.071,0.018,-0.04
,-0.03,-0.071,0.019,-0.041
,-0.03,-0.071,0.02,-0.041
,-0.03,-0.071,0.021,-0.041
,-0.029,-0.07,0.023,-0.041
,-0.029,-0.07,0.024,-0.041
,-0.028,-0.069,0.026,-0.041
,-0.028,-0.069,0.027,-0.042
,-0.027,-0.068,0.028,-0.042
,-0.027,-0.067,0.03,-0.041
,-0.026,-0.066,0.031,-0.041
,-0.026,-0.065,0.033,-0.041
,-0.025,-0.064,0.034,-0.041
,-0.025,-0.063,0.035,-0.04
,-0.025,-0.062,0.036,-0.04
,-0.024,-0.061,0.038,-0.039
,-0.024,-0.06,0.038,-0.039
,-0.024,-0.059,0.039,-0.038
,-0.024,-0.058,0.04,-0.037
,-0.024,-0.057,0.04,-0.037
,-0.024,-0.056,0.04,-0.036
,-0.024,-0.055,0.04,-0.035
,-0.024,-0.054,0.04,-0.035
,-0.024,-0.053,0.04,-0.034
,-0.024,-0.053,0.039,-0.033
,-0.025,-0.052,0.039,-0.033
,-0.025,-0.052,0.038,-0.032
,-0.025,-0.051,0.037,-0.032
,-0.025,-0.051,0.035,-0.032
,-0.026,-0.05,0.034,-0.031
,-0.026,-0.05,0.032,-0.031
,-0.026,-0.05,0.031,-0.031
,-0.026,-0.049,0.029,-0.031
,-0.026,-0.049,0.027,-0.031
,-0.026,-0.049,0.026,-0.031
,-0.026,-0.048,0.024,-0.031
,-0.026,-0.047,0.022,-0.032
,-0.026,-0.047,0.021,-0.032
,-0.026,-0.046,0.019,-0.032
,-0.025,-0.045,0.018,-0.032
,-0.025,-0.044,0.017,-0.032
,-0.025,-0.043,0.016,-0.033
,-0.024,-0.042,0.015,-0.033
,-0.023,-0.041,0.015,-0.033
,-0.023,-0.04,0.015,-0.033
,-0.022,-0.039,0.015,-0.033
,-0.021,-0.037,0.015,-0.033
,-0.02,-0.036,0.015,-0.033
,-0.019,-0.035,0.016,-0.032
,-0.019,-0.033,0.017,-0.032
,-0.018,-0.032,0.018,-0.031
,-0.017,-0.03,0.019,-0.031
,-0.016,-0.029,0.021,-0.03
,-0.015,-0.027,0.022,-0.029
,-0.015,-0.026,0.024,-0.028
,-0.014,-0.025,0.026,-0.027
,-0.013,-0.024,0.028,-0.026
,-0.013,-0.022,0.029,-0.025
,-0.012,-0.021,0.031,-0.024
,-0.011,-0.02,0.033,-0.022
,-0.011,-0.02,0.035,-0.021
,-0.011,-0.019,0.036,-0.02
,-0.01,-0.018,0.038,-0.018
,-0.01,-0.017,0.039,-0.017
,-0.009,-0.017,0.041,-0.015
,-0.009,-0.016,0.042,-0.014
,-0.009,-0.016,0.043,-0.013
,-0.008,-0.016,0.044,-0.012
,-0.008,-0.015,0.045,-0.01
,-0.007,-0.015,0.046,-0.009
,-0.006,-0.015,0.046,-0.008
,-0.006,-0.015,0.047,-0.007
,-0.005,-0.015,0.048,-0.006
,-0.004,-0.014,0.048,-0.005
,-0.003,-0.014,0.049,-0.004
,-0.002,-0.014,0.05,-0.003
,-0.001,-0.014,0.05,-0.003
,0.001,-0.014,0.051,-0.002
,0.002,-0.013,0.052,-0.001
,0.004,-0.013,0.053,-0.001
,0.005,-0.013,0.054,0
,0.007,-0.012,0.055,0
,0.009,-0.012,0.056,0.001
,0.01,-0.011,0.057,0.001
,0.012,-0.01,0.058,0.002
,0.013,-0.009,0.06,0.002
,0.015,-0.008,0.061,0.002
,0.016,-0.007,0.062,0.003
,0.018,-0.006,0.064,0.003
,0.019,-0.005,0.066,0.004
,0.02,-0.004,0.067,0.004
,0.021,-0.003,0.069,0.005
,0.022,-0.001,0.07,0.005
,0.023,0,0.072,0.006
,0.023,0.002,0.073,0.006
,0.023,0.003,0.075,0.007
,0.024,0.004,0.076,0.007
,0.024,0.006,0.078,0.008
,0.024,0.007,0.079,0.008
,0.023,0.008,0.08,0.009
,0.023,0.009,0.081,0.009
,0.023,0.01,0.082,0.01
,0.022,0.011,0.083,0.011
,0.022,0.012,0.084,0.011
,0.022,0.013,0.084,0.012
,0.021,0.014,0.085,0.013
,0.021,0.014,0.085,0.013
,0.021,0.015,0.085,0.014
,0.02,0.015,0.086,0.014
,0.02,0.015,0.086,0.015
,0.02,0.016,0.086,0.015
,0.02,0.016,0.086,0.016
,0.02,0.016,0.086,0.016
,0.021,0.016,0.085,0.017
,0.021,0.016,0.085,0.017
,0.022,0.015,0.085,0.018
,0.022,0.015,0.085,0.018
,0.023,0.015,0.085,0.018
,0.024,0.015,0.085,0.019
,0.025,0.015,0.085,0.019
,0.026,0.015,0.085,0.019
,0.027,0.015,0.086,0.019
,0.028,0.015,0.086,0.019
,0.03,0.015,0.087,0.019
,0.031,0.015,0.088,0.019
,0.032,0.016,0.088,0.019
,0.034,0.016,0.089,0.019
,0.035,0.016,0.09,0.019
,0.036,0.017,0.092,0.019
,0.037,0.017,0.093,0.019
,0.039,0.018,0.094,0.02
,0.04,0.018,0.095,0.02
,0.041,0.019,0.097,0.02
,0.042,0.02,0.098,0.02
,0.043,0.02,0.1,0.02
,0.044,0.021,0.101,0.02
,0.045,0.021,0.102,0.021
,0.046,0.022,0.103,0.021
,0.047,0.022,0.104,0.021
,0.048,0.023,0.104,0.022
,0.048,0.023,0.105,0.022
,0.049,0.023,0.105,0.023
,0.05,0.024,0.105,0.023
,0.05,0.024,0.105,0.024
,0.051,0.024,0.105,0.024
,0.051,0.023,0.104,0.025
,0.051,0.023,0.103,0.026
,0.052,0.023,0.102,0.026
,0.052,0.022,0.101,0.027
,0.052,0.022,0.099,0.027
,0.052,0.021,0.098,0.028
,0.053,0.021,0.096,0.028
,0.053,0.02,0.095,0.029
,0.053,0.019,0.093,0.03
,0.053,0.019,0.091,0.03
,0.052,0.018,0.089,0.03
,0.052,0.017,0.087,0.031
,0.052,0.016,0.086,0.031
,0.052,0.016,0.084,0.032
,0.052,0.015,0.083,0.032
,0.051,0.015,0.081,0.032
,0.051,0.014,0.08,0.032
,0.051,0.014,0.079,0.033
,0.05,0.013,0.079,0.033
,0.05,0.013,0.078,0.033
,0.05,0.013,0.078,0.033
,0.049,0.013,0.078,0.033
,0.049,0.013,0.078,0.033
,0.048,0.013,0.079,0.033
,0.048,0.013,0.079,0.033
,0.048,0.014,0.08,0.033
,0.047,0.014,0.081,0.033
,0.047,0.014,0.082,0.033
,0.047,0.015,0.083,0.033
,0.046,0.015,0.084,0.033
,0.046,0.016,0.085,0.033
,0.046,0.016,0.086,0.033
,0.046,0.017,0.088,0.033
,0.046,0.017,0.089,0.033
,0.046,0.017,0.09,0.033
,0.046,0.017,0.091,0.033
,0.046,0.018,0.092,0.033
,0.047,0.018,0.092,0.033
,0.047,0.018,0.093,0.033
,0.047,0.017,0.093,0.033
,0.048,0.017,0.093,0.032
,0.048,0.017,0.093,0.032
,0.048,0.016,0.092,0.032
,0.049,0.015,0.092,0.032
,0.049,0.015,0.091,0.031
,0.049,0.014,0.09,0.031
,0.049,0.013,0.088,0.031
,0.049,0.012,0.087,0.03
,0.049,0.011,0.085,0.029
,0.049,0.009,0.083,0.029
,0.049,0.008,0.081,0.028
,0.048,0.007,0.079,0.027
,0.048,0.006,0.077,0.026
,0.047,0.004,0.074,0.026
,0.046,0.003,0.072,0.025
,0.045,0.002,0.07,0.024
,0.044,0.001,0.067,0.022
,0.043,0,0.065,0.021
,0.042,-0.002,0.063,0.02
,0.041,-0.003,0.061,0.019
,0.039,-0.003,0.059,0.018
,0.038,-0.004,0.058,0.017
,0.037,-0.005,0.056,0.015
,0.035,-0.006,0.055,0.014
,0.034,-0.006,0.053,0.013
,0.033,-0.007,0.052,0.012
,0.032,-0.008,0.051,0.01
,0.03,-0.008,0.05,0.009
,0.029,-0.009,0.05,0.008
,0.029,-0.009,0.049,0.007
,0.028,-0.01,0.049,0.006
,0.027,-0.01,0.048,0.005
,0.027,-0.01,0.048,0.004
,0.026,-0.011,0.048,0.003
,0.026,-0.011,0.048,0.002
,0.026,-0.012,0.048,0.001
,0.026,-0.012,0.048,0.001
,0.026,-0.013,0.048,0
,0.026,-0.013,0.048,-0.001
,0.026,-0.014,0.048,-0.001
,0.026,-0.015,0.048,-0.002
,0.026,-0.015,0.047,-0.002
,0.026,-0.016,0.047,-0.003
,0.026,-0.017,0.047,-0.004
,0.027,-0.017,0.047,-0.004
,0.027,-0.018,0.047,-0.005
,0.027,-0.019,0.046,-0.005
,0.026,-0.02,0.046,-0.006
,0.026,-0.021,0.046,-0.007
,0.026,-0.022,0.045,-0.007
,0.025,-0.023,0.044,-0.008
,0.025,-0.023,0.044,-0.009
,0.024,-0.024,0.043,-0.01
,0.023,-0.025,0.042,-0.011
,0.022,-0.026,0.041,-0.012
,0.021,-0.027,0.04,-0.013
,0.02,-0.028,0.038,-0.014
,0.019,-0.028,0.037,-0.015
,0.017,-0.029,0.036,-0.017
,0.016,-0.03,0.034,-0.018
,0.015,-0.03,0.033,-0.019
,0.013,-0.031,0.031,-0.021
,0.012,-0.031,0.03,-0.022
,0.011,-0.032,0.028,-0.024
,0.009,-0.032,0.027,-0.025
,0.008,-0.032,0.025,-0.027
,0.007,-0.032,0.023,-0.029
,0.006,-0.033,0.022,-0.03
,0.006,-0.033,0.02,-0.032
,0.005,-0.033,0.018,-0.033
,0.005,-0.033,0.017,-0.035
,0.004,-0.033,0.015,-0.036
,0.004,-0.033,0.013,-0.038
,0.004,-0.033,0.011,-0.039
,0.004,-0.033,0.01,-0.04
,0.004,-0.033,0.008,-0.042
,0.005,-0.032,0.006,-0.043
,0.005,-0.032,0.005,-0.044
,0.005,-0.032,0.003,-0.045
,0.006,-0.032,0.002,-0.046
,0.006,-0.032,0,-0.046
,0.007,-0.032,-0.001,-0.047
,0.007,-0.032,-0.003,-0.048
,0.008,-0.032,-0.004,-0.048
,0.008,-0.032,-0.006,-0.049
,0.008,-0.032,-0.007,-0.049
,0.008,-0.032,-0.008,-0.049
,0.008,-0.032,-0.009,-0.05
,0.008,-0.032,-0.01,-0.05
,0.008,-0.032,-0.011,-0.05
,0.007,-0.032,-0.012,-0.05
,0.006,-0.032,-0.013,-0.051
,0.005,-0.032,-0.014,-0.051
,0.004,-0.032,-0.014,-0.051
,0.003,-0.032,-0.015,-0.051
,0.002,-0.032,-0.015,-0.052
,0.001,-0.032,-0.015,-0.052
,-0.001,-0.032,-0.016,-0.052
,-0.003,-0.032,-0.016,-0.053
,-0.004,-0.032,-0.016,-0.053
,-0.006,-0.032,-0.015,-0.054
,-0.008,-0.031,-0.015,-0.054
,-0.01,-0.031,-0.015,-0.054
,-0.011,-0.031,-0.014,-0.055
,-0.013,-0.03,-0.014,-0.055
,-0.014,-0.03,-0.013,-0.056
,-0.016,-0.029,-0.012,-0.056
,-0.017,-0.029,-0.012,-0.056
,-0.018,-0.028,-0.011,-0.057
,-0.019,-0.028,-0.01,-0.057
,-0.02,-0.027,-0.01,-0.057
,-0.021,-0.027,-0.009,-0.057
,-0.021,-0.026,-0.008,-0.057
,-0.022,-0.026,-0.008,-0.057
,-0.022,-0.025,-0.007,-0.057
,-0.022,-0.025,-0.007,-0.058
,-0.022,-0.024,-0.006,-0.058
,-0.022,-0.024,-0.006,-0.058
,-0.021,-0.024,-0.006,-0.058
,-0.021,-0.024,-0.005,-0.058
,-0.02,-0.024,-0.005,-0.059
,-0.019,-0.024,-0.005,-0.059
,-0.018,-0.024,-0.006,-0.06
,-0.018,-0.024,-0.006,-0.06
,-0.017,-0.024,-0.006,-0.061
,-0.016,-0.025,-0.006,-0.062
,-0.015,-0.025,-0.007,-0.063
,-0.014,-0.026,-0.007,-0.064
,-0.014,-0.027,-0.008,-0.065
,-0.013,-0.027,-0.008,-0.066
,-0.012,-0.028,-0.009,-0.067
,-0.012,-0.029,-0.009,-0.068
,-0.012,-0.03,-0.009,-0.07
,-0.011,-0.031,-0.01,-0.071
,-0.011,-0.031,-0.01,-0.072
,-0.011,-0.032,-0.01,-0.073
,-0.011,-0.033,-0.011,-0.074
,-0.012,-0.034,-0.011,-0.075
,-0.012,-0.035,-0.011,-0.076
,-0.012,-0.035,-0.011,-0.077
,-0.013,-0.036,-0.011,-0.078
,-0.013,-0.036,-0.011,-0.079
,-0.014,-0.037,-0.011,-0.079
,-0.014,-0.037,-0.01,-0.079
,-0.015,-0.037,-0.01,-0.079
,-0.016,-0.037,-0.01,-0.079
,-0.016,-0.037,-0.01,-0.079
,-0.017,-0.036,-0.009,-0.079
,-0.017,-0.036,-0.009,-0.079
,-0.018,-0.036,-0.009,-0.078
,-0.018,-0.035,-0.009,-0.077
,-0.018,-0.034,-0.009,-0.077
,-0.019,-0.034,-0.009,-0.076
,-0.019,-0.033,-0.009,-0.075
,-0.019,-0.032,-0.009,-0.074
,-0.018,-0.031,-0.009,-0.073
,-0.018,-0.031,-0.009,-0.072
,-0.018,-0.03,-0.01,-0.072
,-0.017,-0.029,-0.01,-0.071
,-0.017,-0.028,-0.011,-0.07
,-0.016,-0.028,-0.011,-0.069
,-0.016,-0.027,-0.012,-0.068
,-0.015,-0.026,-0.013,-0.068
,-0.014,-0.026,-0.014,-0.067
,-0.014,-0.026,-0.015,-0.067
,-0.013,-0.025,-0.016,-0.066
,-0.013,-0.025,-0.017,-0.066
,-0.012,-0.025,-0.018,-0.066
,-0.012,-0.025,-0.019,-0.066
,-0.012,-0.025,-0.02,-0.066
,-0.012,-0.025,-0.021,-0.066
,-0.012,-0.026,-0.022,-0.066
,-0.012,-0.026,-0.023,-0.066
,-0.013,-0.026,-0.024,-0.066
,-0.013,-0.027,-0.026,-0.066
,-0.014,-0.027,-0.026,-0.066
,-0.015,-0.028,-0.027,-0.066
,-0.016,-0.028,-0.028,-0.067
,-0.017,-0.028,-0.029,-0.067
,-0.018,-0.029,-0.03,-0.067
,-0.019,-0.029,-0.03,-0.067
,-0.02,-0.029,-0.031,-0.067
,-0.021,-0.029,-0.031,-0.067
,-0.022,-0.03,-0.032,-0.068
,-0.023,-0.029,-0.032,-0.068
,-0.023,-0.029,-0.032,-0.068
,-0.024,-0.029,-0.032,-0.068
,-0.025,-0.029,-0.032,-0.067
,-0.025,-0.028,-0.031,-0.067
,-0.026,-0.028,-0.031,-0.067
,-0.026,-0.027,-0.03,-0.067
,-0.026,-0.026,-0.03,-0.067
,-0.026,-0.025,-0.029,-0.066
,-0.026,-0.024,-0.028,-0.066
,-0.026,-0.023,-0.027,-0.065
,-0.026,-0.022,-0.026,-0.065
,-0.025,-0.021,-0.024,-0.064
,-0.025,-0.02,-0.023,-0.064
,-0.024,-0.019,-0.021,-0.063
,-0.023,-0.018,-0.02,-0.063
,-0.023,-0.017,-0.018,-0.062
,-0.022,-0.016,-0.017,-0.061
,-0.022,-0.015,-0.015,-0.061
,-0.021,-0.014,-0.014,-0.06
,-0.021,-0.013,-0.012,-0.059
,-0.02,-0.012,-0.011,-0.058
,-0.02,-0.011,-0.009,-0.058
,-0.02,-0.011,-0.008,-0.057
,-0.019,-0.01,-0.007,-0.056
,-0.019,-0.01,-0.007,-0.056
,-0.02,-0.009,-0.006,-0.055
,-0.02,-0.009,-0.006,-0.054
,-0.02,-0.009,-0.005,-0.053
,-0.021,-0.008,-0.005,-0.053
,-0.021,-0.008,-0.006,-0.052
,-0.022,-0.008,-0.006,-0.052
,-0.022,-0.009,-0.007,-0.051
,-0.023,-0.009,-0.008,-0.051
,-0.024,-0.009,-0.009,-0.051
,-0.024,-0.009,-0.01,-0.051
,-0.025,-0.009,-0.011,-0.051
,-0.026,-0.01,-0.012,-0.051
,-0.027,-0.01,-0.013,-0.051
,-0.027,-0.01,-0.014,-0.051
,-0.028,-0.01,-0.015,-0.051
,-0.029,-0.011,-0.016,-0.051
,-0.029,-0.011,-0.017,-0.051
,-0.029,-0.011,-0.018,-0.052
,-0.03,-0.011,-0.019,-0.052
,-0.03,-0.012,-0.019,-0.052
,-0.03,-0.012,-0.019,-0.053
,-0.03,-0.012,-0.019,-0.053
,-0.03,-0.012,-0.019,-0.053
,-0.03,-0.012,-0.019,-0.053
,-0.03,-0.012,-0.018,-0.054
,-0.03,-0.012,-0.017,-0.054
,-0.03,-0.012,-0.016,-0.054
,-0.029,-0.012,-0.015,-0.054
,-0.029,-0.013,-0.014,-0.054
,-0.029,-0.013,-0.012,-0.054
,-0.028,-0.013,-0.011,-0.053
,-0.028,-0.013,-0.01,-0.053
,-0.027,-0.013,-0.008,-0.052
,-0.027,-0.013,-0.007,-0.052
,-0.027,-0.013,-0.006,-0.051
,-0.026,-0.014,-0.004,-0.05
,-0.026,-0.014,-0.003,-0.049
,-0.026,-0.014,-0.002,-0.049
,-0.025,-0.014,-0.002,-0.048
,-0.025,-0.014,-0.001,-0.047
,-0.025,-0.014,-0.001,-0.045
,-0.025,-0.014,0,-0.044
,-0.025,-0.014,0,-0.043
,-0.025,-0.014,0,-0.042
,-0.025,-0.014,0,-0.041
,-0.025,-0.013,-0.001,-0.04
,-0.025,-0.013,-0.001,-0.039
,-0.025,-0.013,-0.002,-0.039
,-0.025,-0.012,-0.003,-0.038
,-0.025,-0.012,-0.004,-0.037
,-0.025,-0.011,-0.004,-0.036
,-0.025,-0.01,-0.005,-0.036
,-0.025,-0.01,-0.006,-0.035
,-0.025,-0.009,-0.007,-0.035
,-0.025,-0.008,-0.008,-0.035
,-0.025,-0.007,-0.009,-0.034
,-0.025,-0.007,-0.01,-0.034
,-0.025,-0.006,-0.011,-0.034
,-0.025,-0.005,-0.012,-0.034
,-0.025,-0.004,-0.012,-0.034
,-0.025,-0.004,-0.013,-0.034
,-0.025,-0.003,-0.013,-0.034
,-0.025,-0.002,-0.013,-0.034
,-0.025,-0.002,-0.014,-0.034
,-0.025,-0.001,-0.014,-0.034
,-0.025,-0.001,-0.014,-0.034
,-0.025,-0.001,-0.013,-0.034
,-0.025,-0.001,-0.013,-0.034
,-0.025,-0.001,-0.013,-0.034
,-0.025,-0.001,-0.012,-0.033
,-0.025,-0.001,-0.011,-0.033
,-0.026,-0.001,-0.01,-0.032
,-0.026,-0.001,-0.009,-0.032
,-0.026,-0.001,-0.008,-0.031
,-0.026,-0.002,-0.007,-0.03
,-0.026,-0.002,-0.005,-0.029
,-0.027,-0.002,-0.004,-0.028
,-0.027,-0.003,-0.003,-0.027
,-0.027,-0.003,-0.001,-0.026
,-0.027,-0.003,0,-0.025
,-0.027,-0.003,0.002,-0.024
,-0.028,-0.003,0.003,-0.023
,-0.028,-0.003,0.005,-0.021
,-0.028,-0.003,0.006,-0.02
,-0.028,-0.003,0.007,-0.019
,-0.028,-0.003,0.008,-0.018
,-0.028,-0.003,0.009,-0.017
,-0.028,-0.003,0.01,-0.016
,-0.027,-0.002,0.011,-0.015
,-0.027,-0.002,0.011,-0.014
,-0.027,-0.002,0.012,-0.013
,-0.027,-0.001,0.012,-0.013
,-0.026,-0.001,0.012,-0.012
,-0.026,0,0.012,-0.012
,-0.025,0,0.011,-0.011
,-0.025,0.001,0.011,-0.011
,-0.025,0.001,0.01,-0.011
,-0.024,0.002,0.01,-0.011
,-0.024,0.002,0.009,-0.011
,-0.024,0.002,0.008,-0.011
,-0.023,0.003,0.007,-0.011
,-0.023,0.003,0.006,-0.011
,-0.023,0.004,0.005,-0.012
,-0.023,0.004,0.004,-0.012
,-0.023,0.005,0.003,-0.012
,-0.023,0.005,0.002,-0.013
,-0.023,0.005,0.001,-0.013
,-0.024,0.005,0,-0.013
,-0.024,0.006,-0.001,-0.013
,-0.025,0.006,-0.002,-0.013
,-0.025,0.006,-0.003,-0.013
,-0.026,0.006,-0.003,-0.013
,-0.026,0.007,-0.004,-0.013
,-0.027,0.007,-0.004,-0.013
,-0.027,0.007,-0.004,-0.013
,-0.028,0.007,-0.004,-0.012
,-0.028,0.007,-0.004,-0.012
,-0.029,0.007,-0.004,-0.011
,-0.03,0.006,-0.004,-0.011
,-0.03,0.006,-0.004,-0.01
,-0.03,0.006,-0.003,-0.01
,-0.031,0.006,-0.003,-0.009
,-0.031,0.005,-0.002,-0.009
,-0.031,0.005,-0.002,-0.008
,-0.031,0.005,-0.001,-0.007
,-0.031,0.004,0,-0.007
,-0.031,0.004,0,-0.007
,-0.03,0.004,0.001,-0.006
,-0.03,0.003,0.001,-0.006
,-0.03,0.003,0.001,-0.006
,-0.029,0.003,0.002,-0.006
,-0.029,0.002,0.002,-0.006
,-0.028,0.002,0.002,-0.006
,-0.028,0.002,0.002,-0.006
,-0.027,0.002,0.002,-0.007
,-0.027,0.002,0.001,-0.007
,-0.026,0.002,0.001,-0.008
,-0.026,0.001,0.001,-0.009
,-0.025,0.001,0,-0.009
,-0.025,0.001,-0.001,-0.01
,-0.025,0.002,-0.001,-0.011
